2568212	Nonsedating GENENOTIN antagonists. The chemistry, pharmacology, pharmacokinetics, clinical efficacy, adverse effects, and dosages of the nonsedating GENEIN antagonists CHEMICALIN, CHEMICALIN, CHEMICALIN, and CHEMICALIN are reviewed. CHEMICALIN and CHEMICALIN are chemically unrelated to GENEIN antagonists such as CHEMICALIN and CHEMICALIN. CHEMICALNOTIN is structurally related to the antihistamine CHEMICALNOTIN, and CHEMICALNOTIN is a side-chain-reduced metabolite of the antihistamine CHEMICALNOTIN. Like other GENENOTIN antagonists, they competitively block GENENOTIN sites rather than inhibiting CHEMICALNOTIN release. All four drugs have relatively long half-lives and are rapidly absorbed after oral administration. CHEMICALNOTIN, CHEMICALNOTIN, and CHEMICALNOTIN are metabolized extensively in the liver; CHEMICALNOTIN and CHEMICALNOTIN are both 97% protein bound. CHEMICALNOTIN 60 mg twice daily has been shown to be as effective as conventional antihistamines for the treatment of seasonal allergic rhinitis. In clinical trials, CHEMICALNOTIN 10 mg daily was comparable to or better than CHEMICALNOTIN for treatment of chronic rhinitis. Both CHEMICALNOTIN and CHEMICALNOTIN were effective for treatment of chronic urticaria. For treatment of seasonal allergic rhinitis, CHEMICALNOTIN combined with CHEMICALNOTIN may be preferable to CHEMICALNOTIN-CHEMICALNOTIN and CHEMICALNOTIN-CHEMICALNOTIN combinations that require more frequent dosing. CHEMICALNOTIN must be administered more frequently than the other nonsedating antihistamines. None of these four agents impairs psychomotor activity. Infrequently reported adverse effects include dry mouth, skin reactions, and weight gain. The absence of substantial sedative effects and the less-frequent dosing schedules make these agents good alternatives to the classic antihistamines for treatment of seasonal and chronic rhinitis and chronic urticaria.
23597450	Anti-inflammatory effect of CHEMICALIN via the suppression of GENEIN pathway. CHEMICALNOTIN is an CHEMICALNOTIN, which is found in Prunus yedoensis. To date no report has been published on anti-inflammatory activities of CHEMICALNOTIN. In the present study, the anti-inflammatory effect of CHEMICALNOTIN on LPS-stimulated RAW 264.7 macrophage and LPS-induced septic shock model were investigated. GENENOTIN (GENENOTIN), GENENOTIN (GENENOTIN), GENENOTIN (GENENOTIN), GENENOTIN (GENENOTIN), and GENENOTIN (GENENOTIN) expressions were determined by western blot and or realtime-PCR (RT-PCR). To elucidate its underlying mechanism, GENENOTIN (GENENOTIN) activation and its downstream pathways were investigated by GENENOTIN transcription factor assay, reporter gene expression, and western blot. In vivo anti-inflammatory effects of CHEMICALNOTIN were evaluated in LPS-induced endotoxemia. Promoter assay revealed that CHEMICALIN inhibits LPS-induced CHEMICALNOTIN and CHEMICALNOTIN production through the suppression of GENEIN and GENEIN at the transcriptional level. In addition, CHEMICALIN inhibits GENEIN-dependent inflammatory responses by modulating GENEIN (GENEIN)-GENEIN (GENEIN)-GENEIN signaling. Consistent with these results, CHEMICALIN significantly reduced serum levels of inflammatory GENEIN and mortality in mice challenged with lipopolysaccharide. These findings offer a potential mechanism for the anti-inflammatory activity of CHEMICALNOTIN.
23274894	GENENOTIN: A Negative Regulator of Basal CHEMICALIN-Stimulated GENEIN Secretion. Elevated fasting blood CHEMICALNOTIN (FBG) is associated with increased risk for the development of type 2 diabetes and cardiovascular-associated mortality. Genome-wide association studies (GWAS) have linked polymorphisms in GENENOTIN with variations in FBG and body fat, although not GENENOTIN sensitivity or CHEMICALNOTIN tolerance. GENENOTIN encodes an islet-specific, endoplasmic reticulum-resident GENENOTIN. A combination of in situ perfused pancreas, in vitro isolated islet, and in vivo analyses were used to explore the function of GENENOTIN in mice. GENENOTIN deletion had little effect on GENENOTIN sensitivity and CHEMICALNOTIN tolerance, whereas body fat was reduced in female GENENOTIN knockout (KO) mice on both a chow and high-fat diet, observations that are all consistent with human GWAS data. GENENOTIN deletion resulted in a leftward shift in the dose-response curve for CHEMICALIN-stimulated GENEIN secretion (GSIS). As a consequence, under fasting conditions in which plasma GENENOTIN levels were identical, blood CHEMICALNOTIN levels were reduced in GENENOTIN KO mice, again consistent with human GWAS data. GENENOTIN activity was reduced, whereas basal cytoplasmic CHEMICALNOTIN levels were elevated in islets isolated from GENENOTIN KO mice. These data suggest that GENEIN represents a novel, negative regulator of basal GSIS that acts by hydrolyzing CHEMICALIN, thereby reducing glycolytic flux.
23362262	GENENOTIN integrates GENENOTIN to GENENOTIN complexes to arrest GENENOTIN abundance for glomerular mesangial cell hypertrophy. In many renal diseases, GENENOTIN (GENENOTIN)-stimulated canonical GENENOTIN and noncanonical GENENOTIN (GENENOTIN) promote increased protein synthesis and mesangial cell hypertrophy. The cellular underpinnings involving these signaling molecules to regulate mesangial cell hypertrophy are not fully understood. GENENOTIN has recently been identified as an GENENOTIN interacting protein and functions as an endogenous inhibitor of the GENENOTIN activity for both GENENOTIN and GENENOTIN. Prolonged incubation of mesangial cells with GENENOTIN reduced the levels of GENENOTIN concomitant with an increase in GENENOTIN and GENENOTIN activity. Sustained GENENOTIN activation was required to inhibit association of GENENOTIN with GENENOTIN, whereas rapid activation had no effect. Using the GENEIN inhibitor CHEMICALIN we found that GENENOTIN-induced both early and sustained activation of GENENOTIN and GENENOTIN was necessary for GENENOTIN suppression. CHEMICALIN-induced reversal of GENEIN suppression by GENENOTIN was associated with a significant inhibition of GENENOTIN-stimulated protein synthesis and hypertrophy. Interestingly, expression of siRNA against GENENOTIN or GENENOTIN, which blocks GENENOTIN-specific GENENOTIN signaling, prevented GENENOTIN-induced suppression of GENENOTIN abundance and GENENOTIN activities. Furthermore, overexpression of GENENOTIN decreased GENENOTIN expression similar to GENENOTIN stimulation concomitant with increased GENENOTIN and GENENOTIN activities. Finally, knockdown of GENENOTIN reversed GENENOTIN-mediated inhibition of protein synthesis and mesangial cell hypertrophy induced by GENENOTIN. These data reveal the requirement of both early and late activation of GENENOTIN for GENENOTIN-induced protein synthesis. Our results support that GENENOTIN-stimulated GENENOTIN acts as a key node to instill a feedback loop between GENENOTIN down-regulation and GENENOTIN activation in driving mesangial cell hypertrophy.
22537794	CHEMICALNOTIN (CHEMICALNOTIN): a unique CHEMICALNOTIN uptake inhibitor and potential medication for psychostimulant abuse. BACKGROUND: CHEMICALNOTIN has piqued interest as a treatment for attention-deficit/hyperactivity disorder and stimulant dependence. The CHEMICALNOTIN might have unique pharmacological properties that should be further investigated. METHODS: CHEMICALIN and its R-(-)- and S-(+)-enantiomers were synthesized and tested for inhibition of CHEMICALIN (CHEMICALIN) uptake and CHEMICALIN binding in GENEIN (GENEIN) wild-type and mutants with altered conformational equilibria. Data were compared with CHEMICALNOTIN and the atypical CHEMICALNOTIN uptake inhibitor, CHEMICALNOTIN. CHEMICALNOTIN were also evaluated in microdialysis studies in the mouse nucleus accumbens shell and in a CHEMICALNOTIN discrimination procedure. RESULTS: CHEMICALIN bind to the GENEIN and inhibit CHEMICALIN uptake less potently than CHEMICALIN, with CHEMICALIN having approximately threefold higher affinity than its S-enantiomer. Molecular docking studies revealed subtle differences in binding modes for the enantiomers. CHEMICALIN was significantly less potent in the GENEIN GENEIN mutant compared with wild-type GENEIN, whereas CHEMICALIN was affected less. Studies with the GENEIN GENEIN mutant showed that the R- and S-enantiomers tolerated the inward-facing conformation better than CHEMICALIN, which was further supported by CHEMICALIN reactivity on the GENEIN GENEIN GENEIN. Microdialysis studies demonstrated that both CHEMICALNOTIN produced increases in extracellular CHEMICALNOTIN concentrations in the nucleus accumbens shell less efficaciously than CHEMICALNOTIN and with a longer duration of action. Both enantiomers fully substituted in mice trained to discriminate CHEMICALNOTIN from saline. CONCLUSIONS: CHEMICALNOTIN displays an in vitro profile different from CHEMICALNOTIN. Future trials with CHEMICALNOTIN as a substitute therapy with the potential benefit of cognitive enhancement for psychostimulant addiction are warranted.
23411172	Apple CHEMICALIN suppress antigen presentation of GENEIN by THP-1-derived dendritic cells. Apple CHEMICALNOTIN extract (AP) and CHEMICALNOTIN contained in AP were investigated for their immunomodulatory effects using THP-1-derived human dendritic cells (TDDCs). The expression levels of GENENOTIN (GENENOTIN) and GENENOTIN (costimulatory molecule) were measured as an indicator of antigen presentation in TDDCs. A significant decrease in GENEIN expression was observed in the AP and fractionated CHEMICALIN-treated cells in the presence of GENENOTIN (GENENOTIN), but no effect on GENEIN expression was observed. The uptake of GENENOTIN was not inhibited by AP treatment, and the gene expression of membrane-associated GENENOTIN GENENOTIN, GENENOTIN, was up-regulated by AP treatment. It can therefore be presumed that AP suppresses GENENOTIN expression via the GENENOTIN-GENENOTIN pathway. Furthermore, the up-regulation of GENEIN and GENEIN was found in the CHEMICALIN trimers-treated cells in the presence of GENENOTIN. These results suggest that apple CHEMICALNOTIN would be an effective factor for the development of immunomodulatory agents with suppressive effects of antigen presentation.
23454835	CHEMICALNOTIN induces abnormal nuclear morphology and cell cycle arrest in murine RAW 264.7 macrophages. The mycotoxin CHEMICALNOTIN (CHEMICALNOTIN), a frequent contaminant in fruit and cereal products, is known to induce DNA damage with subsequent cell cycle arrest. Here we elucidated the effects of CHEMICALNOTIN on stages of cell cycle progression using the RAW 264.7 macrophage model. CHEMICALNOTIN resulted in an accumulation of cells in the G2/M-phase (4N). Most cells exhibited a large G2 nucleus whereas numbers of true mitotic cells were reduced relative to control. Both GENENOTIN and GENENOTIN levels increased, while GENENOTIN remained in the cytoplasm; suggesting arrest in the G2/M transition point. Remarkably, after exposure to CHEMICALNOTIN for 24h, most of the cells exhibited abnormally shaped nuclei, as evidenced by partly divided nuclei, nuclear blebs, polyploidy and micronuclei (MN). CHEMICALIN treatment also induced abnormal GENEIN bridges, suggesting that cytokinesis was interfered within cells undergoing karyokinesis. A minor part of the resultant G1 tetraploid (4N) cells re-entered the S-phase and progressed to 8N cells.
10796631	Long acting beta-agonists versus theophylline for maintenance treatment of asthma. BACKGROUND: Theophylline and long acting beta2-agonists are bronchodilators used for the management of persistent asthma symptoms, especially nocturnal asthma. They represent different classes of drug with differing side-effect profiles. OBJECTIVES: To assess the comparative efficacy, safety and side-effects of long-acting beta-agonists and theophylline in the maintenance treatment of asthma. SEARCH STRATEGY: Randomised, controlled trials (RCTs) were identified using the Cochrane Airways Group register. The register was searched using the following terms: asthma and theophylline and long acting beta-agonist or formoterol or foradile or eformoterol or salmeterol or bambuterol or bitolterol. Titles and abstracts were then screened to identify potentially relevant studies. The bibliography of each RCT was searched for additional RCTs. Authors of identified RCTs were contacted for other relevant published and unpublished studies. SELECTION CRITERIA: All included studies were RCTs involving adults and children with clinical evidence of asthma. These studies must have compared oral sustained release and/or dose adjusted theophylline with an inhaled long-acting beta-agonist. DATA COLLECTION AND ANALYSIS: Potentially relevant trials, identified by screening titles and/or abstracts, were obtained. Two reviewers independently assessed full text versions of these trials to decided whether the trial should be included in the review, and assessed its methodological quality. Where there was disagreement between reviewers, this was resolved by consensus, or reference to a third party. Data were extracted by two independent reviewers. Inter-rater reliability was assessed by simple agreement. Study authors were contacted to clarify randomisation methods, provide missing data, verify the data extracted and identify unpublished studies. Relevant pharmaceutical manufacturers were also contacted. MAIN RESULTS: Six trials met the inclusion criteria. Five used salmeterol and one, biltoterol. They were of varying quality. There was a trend for salmeterol to improve FEV1 more than theophylline in three studies and salmeterol use was associated with more symptom free nights. Bitolterol, used in only one study, was reported to be less effective than theophylline. Subjects taking salmeterol experienced fewer adverse events than those using theophylline (Relative Risk 0.38; 95%Confidence Intervals 0.25, 0.57). Significant reductions were reported for central nervous system adverse events (Relative Risk 0.51; 95%Confidence Intervals 0.30, 0.88) and gastrointestinal adverse events (Relative Risk 0.32; 95%Confidence Intervals 0.17, 0.59). REVIEWER'S CONCLUSIONS: Salmeterol may be more effective than theophylline in reducing asthma symptoms including night waking and improving lung function. More adverse events occurred in subjects using theophylline when compared to salmeterol.
1435788	GENENOTIN will process GENENOTIN, a member of the GENENOTIN family of hormones. GENENOTIN is a polypeptide hormone involved in remodeling of the birth canal during parturition. It is synthesized as a preprohormone precursor, which undergoes specific processing to form the mature two-chain CHEMICALNOTIN-linked active species that is secreted by the cell. A major part of this processing requires endoproteolytic cleavage at specific pairs of basic CHEMICALIN residues, an event necessary for the maturation of a variety of important biologically active proteins, such as GENEIN and GENEIN. GENENOTIN was coexpressed in human kidney 293 cells with the candidate GENENOTIN GENENOTIN or GENENOTIN, both cloned from the mouse pituitary tumor AtT-20 cell line, or with the GENENOTIN GENENOTIN from Saccharomyces cerevisiae. GENENOTIN expressed alone in 293 cells was secreted into the culture medium unprocessed. Transient coexpression with GENENOTIN or GENENOTIN, but not with GENENOTIN, resulted in the secretion of a low mol wt species with an electrophoretic mobility very similar, if not identical, to that of authentic mature GENENOTIN purified from human placenta. This species was precipitable by monoclonal antibodies specific for GENENOTIN and had a retention time on reverse phase HPLC comparable to that of GENENOTIN. Its analysis by both electrospray and fast atom bombardment mass spectrometry generated mass data that were consistent only with mature GENENOTIN. The basic residues required for GENENOTIN-dependent cleavage of GENENOTIN are defined by site-directed mutagenesis.
19888514	Binding between heparin and the GENENOTIN GENENOTIN. Heparin possesses antimetastatic effects that were related to various molecular mechanisms beyond anticoagulant activities. The ability of heparin to interfere with the function of GENENOTIN in the metastatic course appears as a promising therapeutic approach. This refers to numerous findings that heparin attenuates metastasis in a selectin-dependent manner. We recently demonstrated that heparin interferes with the GENENOTIN GENENOTIN on murine melanoma cells binding to GENENOTIN. To confirm this activity and to obtain further insight into molecular recognition of heparin by GENENOTIN, we investigated the inhibition of GENENOTIN mediated binding of human melanoma MV3 cells to immobilised GENENOTIN by different heparins. The size of heparin has an important impact on inhibition. Unfractionated heparin (UFH) and CHEMICALNOTIN, a low-molecular-weight heparin (LMWH) representing a mean of about 18-20 monomers, displayed high inhibitory activity. Fractionating CHEMICALNOTIN to 14-18 monomers reduced inhibition slightly, while the CHEMICALNOTIN was without effects. To confirm molecular recognition of CHEMICALIN by GENEIN, a surface acoustic wave-biosensor was applied. A GENEIN containing membrane preparation of MV3 cells was immobilised at the sensors to allow for detection of kinetic binding constants of CHEMICALIN compared to GENENOTIN. CHEMICALIN binds to GENEIN with affinity in the low micromolar range (4.61 x 10(-6) M), which clearly indicates specific molecular recognition. Furthermore, CHEMICALNOTIN displays a nearly identical k(off) compared to GENENOTIN (5.13 x 10(-3) s(-1) versus 3.44 x 10(-3) s(-1)) which is evident for interference with the ligand binding. The data provide evidence for a direct confirmation of heparin binding to GENENOTIN and thus, contribute to understand the antimetastatic activity of heparin.
15635044	GENENOTIN (GENENOTIN) and GENENOTIN of the GENENOTIN determine differential ligand selectivity to GENENOTIN and GENENOTIN. GENENOTIN (GENENOTIN) show differential ligand preference for GENENOTIN and GENENOTIN, respectively. Using a variety of chimeric receptors based on GENENOTIN (GENENOTIN), a representative GENENOTIN, and GENENOTIN, a representative GENENOTIN, this study elucidated specific domains responsible for this ligand selectivity. A chimeric GENENOTIN with the GENENOTIN (GENENOTIN) and GENENOTIN (GENENOTIN) of GENENOTIN showed a great increase in ligand sensitivity to GENENOTIN but not to GENENOTIN. Point-mutation studies indicate that four CHEMICALIN, CHEMICALIN/CHEMICALIN(7.38), CHEMICALIN/CHEMICALIN(7.43), CHEMICALIN/CHEMICALIN(7.46), and CHEMICALIN/CHEMICALIN(7.47) in GENEIN are critical for ligand selectivity as well as receptor conformation. Furthermore, a combinatory mutation (CHEMICALIN(7.31)-CHEMICALIN(7.32)-CHEMICALIN(7.33) motif to CHEMICALIN in GENEIN and CHEMICALIN(7.38), CHEMICALIN(7.43), CHEMICALIN(7.46), and CHEMICALIN(7.47) to those of GENEIN) in GENENOTIN exhibited an approximately 500-fold increased sensitivity to GENENOTIN, indicating that these residues are critical for discriminating GENENOTIN from GENENOTIN. [Trp(7)]GENENOTIN and [Trp(8)]GENENOTIN but not [His(5)]GENENOTIN exhibit a higher potency in activating wild-type GENENOTIN than native GENENOTIN, indicating that CHEMICALIN at positions 7 and 8 of GENEIN are more important than position 5 for differential recognition by GENENOTIN. As a whole, these data suggest a molecular coevolution of ligands and their receptors and facilitate the understanding of the molecular interaction between GENENOTIN and their cognate receptors.
10403635	Success of CHEMICALNOTIN, CHEMICALNOTIN, CHEMICALNOTIN and GENENOTIN treatments in acute CHEMICALNOTIN intoxication. The acute toxicity of CHEMICALIN (OP) compounds in mammals is due to their irreversible inhibition of GENEIN (GENEIN) in the nervous system, which leads to increased synaptic CHEMICALIN levels. The protective actions of intravenously (i.v.) administered CHEMICALNOTIN, CHEMICALNOTIN, CHEMICALNOTIN, and an GENENOTIN, GENENOTIN, in acute CHEMICALNOTIN intoxication were studied in mice. The acute intragastric (i.g.) toxicity (LD50) of CHEMICALNOTIN with and without the pretreatments was tested by the up-and-down method. The mice received CHEMICALNOTIN (0.06 mg/kg body weight), CHEMICALNOTIN (0.09 mg/kg body weight), the CHEMICALNOTIN derivative CHEMICALNOTIN (0.90 mg/kg body weight) or GENENOTIN (104 U/g, 10.7 microg/g body weight) 10 min prior to the i.g. administration of CHEMICALNOTIN. CHEMICALNOTIN was also administered with GENENOTIN. GENENOTIN was the most effective antidote in CHEMICALNOTIN intoxication. The LD50 value for CHEMICALNOTIN increased 3.4-fold in mice receiving GENENOTIN. CHEMICALNOTIN was the most effective CHEMICALNOTIN in CHEMICALNOTIN exposure. The protective ratios of CHEMICALNOTIN and CHEMICALNOTIN were 1.5- and 1.2-1.3-fold, respectively. CHEMICALNOTIN did not give any protection against CHEMICALNOTIN toxicity. Both the GENENOTIN and CHEMICALIN treatments protected the brain GENEIN activities measured 24 h after CHEMICALIN exposure. In GENENOTIN and CHEMICALNOTIN-treated mice, a 4- and 2-fold higher CHEMICALIN dose, respectively, was needed to cause a 50% inhibition of brain GENEIN activity. Moreover, the combination of GENENOTIN-CHEMICALNOTIN increased the LD50 value for CHEMICALNOTIN 4.3-fold. The animals pretreated with GENENOTIN-CHEMICALNOTIN tolerated four times the lethal dose in control animals, furthermore their survival time was 2-3 h in comparison to 20 min in controls. In conclusion, GENENOTIN and CHEMICALNOTIN were the most effective treatments against CHEMICALNOTIN intoxication. However, CHEMICALNOTIN did not provide any protection against CHEMICALNOTIN toxicity.
23238784	Phase 1 and phase 2 drug metabolism and CHEMICALNOTIN production of HepaRG cells in a bioartificial liver in absence of CHEMICALNOTIN. The human liver cell line HepaRG has been recognized as a promising source for in vitro testing of metabolism and toxicity of compounds. However, currently the hepatic differentiation of these cells relies on exposure to CHEMICALNOTIN (CHEMICALNOTIN), which, as a side effect, has a cytotoxic effect and represses an all-round hepatic functionality. The AMC-bioartificial liver (AMC-BAL) is a three-dimensional bioreactor that has previously been shown to upregulate various liver functions of cultured cells. We therefore cultured HepaRG cells in the AMC-BAL without CHEMICALNOTIN and characterized the drug metabolism. Within 14 days of culture, the HepaRG-AMC-BALs contained highly polarized viable liver-like tissue with heterogeneous expression of GENENOTIN. We found a substantial metabolism of the tested substrates, ranging from 26% (GENENOTIN), 47% (GENENOTIN), to 240% (GENENOTIN) of primary human hepatocytes. The GENEIN activity could be induced 2-fold by CHEMICALIN, whereas GENEIN activity remained equally high. The HepaRG-AMC-BAL secreted CHEMICALNOTIN at 43% the rate of primary human hepatocytes and demonstrated hydroxylation, conjugation, and transport of CHEMICALNOTIN. Concluding, culturing HepaRG cells in the AMC-BAL yields substantial phase 1 and phase 2 drug metabolism, while maintaining high viability, rendering CHEMICALNOTIN addition superfluous for the promotion of drug metabolism. Therefore, AMC-BAL culturing makes the HepaRG cells more suitable for testing metabolism and toxicity of drugs.
23328072	Dose-dependent effects of vitamin D on transdifferentiation of skeletal muscle cells to adipose cells. Fat infiltration within muscle is one of a number of features of vitamin D deficiency, which leads to a decline in muscle functionality. The origin of this fat is unclear, but one possibility is that it forms from myogenic precursor cells present in the muscle, which transdifferentiate into mature adipocytes. The current study examined the effect of the active form of vitamin D₃, 1,25-dihydroxyvitamin D₃ (1,25(OH)₂D₃), on the capacity of the C2C12 muscle cell line to differentiate towards the myogenic and adipogenic lineages. Cells were cultured in myogenic or adipogenic differentiation media containing increasing concentrations (0, 10⁻¹³, 10⁻¹¹, 10⁻⁹, 10⁻⁷ or 10⁻⁵  M) of 1,25(OH)₂D₃ for up to 6 days and markers of muscle and fat development measured. Mature myofibres were formed in both adipogenic and myogenic media, but fat droplets were only observed in adipogenic media. Relative to controls, low physiological concentrations (10⁻¹³ and 10⁻¹¹  M) of 1,25(OH)₂D3 increased fat droplet accumulation, whereas high physiological (10⁻⁹  M) and supraphysiological concentrations (≥10⁻⁷  M) inhibited fat accumulation. This increased accumulation of fat with low physiological concentrations (10⁻¹³ and 10⁻¹¹  M) was associated with a sequential up-regulation of PPARγ2 (PPARG) and FABP4 mRNA, indicating formation of adipocytes, whereas higher concentrations (≥10⁻⁹  M) reduced all these effects, and the highest concentration (10⁻⁵  M) appeared to have toxic effects. This is the first study to demonstrate dose-dependent effects of 1,25(OH)₂D₃ on the transdifferentiation of muscle cells into adipose cells. Low physiological concentrations (possibly mimicking a deficient state) induced adipogenesis, whereas higher (physiological and supraphysiological) concentrations attenuated this effect.
23466229	CHEMICALIN as a template for structure-based drug design: identification of new CHEMICALIN series of irreversible GENEIN inhibitors with improved lipophilic efficiency. The structure-based design, synthesis, and biological evaluation of a new CHEMICALIN series of irreversible GENEIN inhibitors are described herein. The modification of the inhibitor scaffold of 1 and 2 from a CHEMICALIN core to a CHEMICALIN core led to discovery of a new series of potent GENEIN inhibitors with excellent physicochemical properties. Compound 20 is the most potent and lipophilically efficient of these new CHEMICALNOTIN analogs, with a k(inact)/K(i) value of 112,000 M(-1)s(-1) and lipophilic efficiency (LipE) of 8.53. The X-ray crystal structure of 20 with GENENOTIN demonstrates key features that contribute to this remarkable potency and binding efficiency.
17378584	A single residue in leucyl-tRNA synthetase affecting amino acid specificity and tRNA aminoacylation. Human mitochondrial leucyl-tRNA synthetase (hs mt LeuRS) achieves high aminoacylation fidelity without a functional editing active site, representing a rare example of a class I aminoacyl-tRNA synthetase (aaRS) that does not proofread its products. Previous studies demonstrated that the enzyme achieves high selectivity by using a more specific synthetic active site that is not prone to errors under physiological conditions. Interestingly, the synthetic active site of hs mt LeuRS displays a high degree of homology with prokaryotic, lower eukaryotic, and other mitochondrial LeuRSs that are less specific. However, there is one residue that differs between hs mt and Escherichia coli LeuRSs located on a flexible closing loop near the signature KMSKS motif. Here we describe studies indicating that this particular residue (K600 in hs mt LeuRS and L570 in E. coli LeuRS) strongly impacts aminoacylation in two ways: it affects both amino acid discrimination and transfer RNA (tRNA) binding. While this residue may not be in direct contact with the amino acid or tRNA substrate, substitutions of this position in both enzymes lead to altered catalytic efficiency and perturbations to the discrimination of leucine and isoleucine. In addition, tRNA recognition and aminoacylation is affected. These findings indicate that the conformation of the synthetic active site, modulated by this residue, may be coupled to specificity and provide new insights into the origins of selectivity without editing.
23253172	Neurochemical control of rapid stress-induced changes in brain aromatase activity. In the male brain, the medial preoptic nucleus (POM) is known to be a critical relay for the activation of sexual behaviour, with the aromatisation of testosterone into 17β-oestradiol (E2 ) playing a key role. Acute stress has been shown to differentially modulate the aromatase enzyme in this and other brain nuclei in a sex-specific manner. In POM specifically, stress induces increases in aromatase activity (AA) that are both rapid and reversible. How the physiological processes initiated during an acute stress response mediate sex- and nuclei- specific changes in AA and which stress response hormones are involved remains to be determined. By examining the relative effects of corticosterone (CORT), arginine vasotocin (AVT, the avian homologue to arginine vasopressin) and corticotrophin-releasing factor (CRF), the present study aimed to define the hormone profile regulating stress-induced increases in AA in the POM. We found that CORT, AVT and CRF all appear to play some role in these changes in the male brain. In addition, these effects occur in a targeted manner, such that modulation of the enzyme by these hormones only occurs in the POM rather than in all aromatase-expressing nuclei. Similarly, in the female brain, the experimental effects were restricted to the POM but only CRF was capable of inducing the stress-like increases in AA. These data further demonstrate the high degree of specificity (nuclei-, sex- and hormone-specific effects) in this system, highlighting the complexity of the stress-aromatase link and suggesting modes through which the nongenomic modulation of this enzyme can result in targeted, rapid changes in local oestrogen concentrations.
11330337	Differential inhibition of CHEMICALIN and CHEMICALIN binding to GENEIN in rat brain membranes with GENENOTIN inhibitors. The potential interaction of GENENOTIN inhibitors with GENENOTIN may play a significant role in the therapeutic and/or side-effects associated with this class of compound. In the present study, the capacity of GENENOTIN inhibitors to interact with GENEIN was assessed by their ability to displace both CHEMICALIN and CHEMICALIN binding in rat brain membranes. The CHEMICALNOTIN/CHEMICALNOTIN affinity ratios permitted predictions to be made of either the antagonist or agonist properties of the different compounds. A series of compounds, representative of the principal classes of GENENOTIN inhibitors, displaced CHEMICALNOTIN binding with high-to-moderate potency (CHEMICALNOTIN>CHEMICALNOTIN=CHEMICALNOTIN=CHEMICALNOTIN>CHEMICALNOTIN> CHEMICALNOTIN=CHEMICALNOTIN>CHEMICALNOTIN) whereas only CHEMICALNOTIN and CHEMICALNOTIN displaced CHEMICALNOTIN binding. Inhibitors such as CHEMICALNOTIN, parathion and gramine demonstrated negligible inhibition of the binding of both radioligands. Scatchard plots constructed from the inhibition of CHEMICALNOTIN binding in the absence and presence of different inhibitors showed an unaltered Bmax and a reduced affinity constant, indicative of potential competitive or allosteric mechanisms. The capacity of GENEIN inhibitors, with the exception of CHEMICALIN and CHEMICALIN, to displace bound CHEMICALIN in preference to CHEMICALIN predicts that the former compounds could act as potential agonists at GENEIN. Moreover, the rank order for potency in inhibiting GENEIN (CHEMICALIN>CHEMICALIN=CHEMICALIN =CHEMICALIN>CHEMICALIN=CHEMICALIN=CHEMICALIN >CHEMICALIN>CHEMICALIN>CHEMICALIN) indicated that the most effective inhibitors of GENEIN also displaced CHEMICALNOTIN to the greatest extent. The capacity of these inhibitors to displace CHEMICALNOTIN-M binding preclude their utilisation for the prevention of CHEMICALNOTIN catabolism in rat brain membranes, the latter being required to estimate the binding of acetylcholine to CHEMICALIN-labelled GENEIN. However, fasciculin-2, a potent peptide inhibitor of GENENOTIN (IC50 24 nM), did prevent catabolism of CHEMICALNOTIN in rat brain membranes with an atypical inhibition isotherm of CHEMICALIN binding, thus permitting an estimation of the "global affinity" of CHEMICALNOTIN (Ki 85 nM) for CHEMICALIN-labelled GENEIN in rat brain.
16494569	Abnormally high plasma levels of CHEMICALNOTIN in children with autism not taking supplements compared to controls not taking supplements. BACKGROUND: There have been many studies of the effect of high-dose supplementation of CHEMICALNOTIN on children and adults with autism, with all but one reporting benefits. OBJECTIVE: The aim of this study was to investigate the biochemical basis for CHEMICALNOTIN therapy by measuring the level of total CHEMICALNOTIN in the plasma of unsupplemented children with autism spectrum disorder compared to unsupplemented control subjects. PARTICIPANTS: Children with autism spectrum disorders (n = 35, age 3-9 years) and unrelated typical children (n = 11, age 6-9 years), all from Arizona, were studied. (This includes the data from 24 children with autism from our previous study.) METHODOLOGY: A microbiologic assay was used to measure the level of total CHEMICALNOTIN (including phosphorylated and unphosphorylated forms), in a blinded fashion. RESULTS: Children with autism had a 75% higher level of total CHEMICALNOTIN than the controls (medians of 56 versus 32 ng/mL, respectively, p = 0.00002). Most of the autistic children (77%) had levels that were more than 2 standard deviations above the median value of the controls. The autistic girls (n = 5) also had elevated levels (mean of 54.6 ng/mL, median of 60 ng/mL). DISCUSSION: These results are consistent with previous studies that found that: (1) GENENOTIN had a very low activity in children with autism and (2) CHEMICALNOTIN (CHEMICALNOTIN) levels are unusually low in children with autism. Thus, it appears that the low conversion of CHEMICALNOTIN and CHEMICALNOTIN to CHEMICALNOTIN results in low levels of CHEMICALNOTIN, which is the active cofactor for 113 known enzymatic reactions, including the formation of many key neurotransmitters. CONCLUSIONS: Total CHEMICALNOTIN is abnormally high in autism, consistent with previous reports of an impaired GENEIN for the conversion of CHEMICALIN and CHEMICALIN to CHEMICALIN. This may explain the many published studies of benefits of high-dose CHEMICALNOTIN supplementation in some children and adults with autism.
